,index,media_id,img_url,alt_text
6267,16593,3_1365332315266818048,https://pbs.twimg.com/media/EvKigcPXIAA03zq.jpg,"Two images: Black book cover at left with a red text: RIOT, contained in a round white shape with jagged edges. Interior spread at right with a blank left page and a black right page  with white text."
6268,16594,3_1365324874068156417,https://pbs.twimg.com/media/EvKbvTnWYAEz_kX.jpg,"Two images: Black book cover at left with large, red, handwritten text: NEW YORK HEAD SHOP and MUSEUM. Portrait at right of a smiling, dark-skinned woman with short hair and crystal framed glasses."
6269,16595,3_1365320571702173697,https://pbs.twimg.com/media/EvKX04DXYAEocfJ.jpg,"Black and white photo collage of dark-skinned people of different ages at different scales, with red text: RECREATION / NIKKI GIOVANNI / BROADSIDE PRESS $1.50"
6270,16596,3_1364262477861683201,https://pbs.twimg.com/media/Eu7VftVXAAEVkXl.jpg,"A book whose cover features a photograph of three fashion models in oversized garments and dramatic makeup with overlaid text reading ""Willi Smith Street Couture"", lying on a gray brick background."
6271,16597,3_1364249849261088772,https://pbs.twimg.com/media/Eu7KAoIWYAQNtNq.jpg,"White button with large red text ""Willi Smith Day Tues. Feb. 23, '88"" Same button is repeated on either side cropped off the edges of the image."
6272,16598,3_1362900819910230016,https://pbs.twimg.com/media/Eun_EyLWgAAaTFW.jpg,"A multi-color patchwork of silk squares, rectangles and triangles in blues, greens, yellows, oranges, pinks and white. The design gives the appearance of radiating out from a ribbon tired at the center."
6273,16599,3_1362078981827293189,https://pbs.twimg.com/media/EucTngvXcAUwjun.jpg,"Album cover featuring a black design of concentric rings on a white background, emanating outward from a black and white photo of Roscoe Mitchell. Blocky, stylized text at top reads: Sound/ Roscoe/ Mitchell, and Sextet perpendicularly."
6274,16600,3_1362078869843562498,https://pbs.twimg.com/media/EucTg_kXUAIzgWl.jpg,Album cover evocative of American flag with photograph of jazz musician Leon Sash in profile near a body of water at upper left. Six red and white stripes fill the rest of the cover. Capitalized text set in top-most white stripe reads: Leon Sash I Remember Newport
6275,16601,3_1361699377933389830,https://pbs.twimg.com/media/EuW6XqCXEAYBNKe.jpg,"Grid of images gradating in colorway from black and white, to neutral color, to vibrant color, to color against black."
6276,16603,3_1360302190775197696,https://pbs.twimg.com/media/EuDDoqRXYAA7uIX.jpg,"A kettle, espresso cups, pens, and a house of cards grouped together on a reflective black surface against an off-white background. "
6277,16604,3_1359962155974610947,https://pbs.twimg.com/media/Et-OYB7XUAM92gq.jpg,"Screenshot from a virtual presentation: Presentation image of a playground sketch takes up most of the screen, small speaker video to the right shows Cas Holman in a mustard-yellow, collared shirt, in front of full shelving."
6278,16605,3_1349381733653876736,https://pbs.twimg.com/media/Ern3iZTXEAA_OQp.jpg,"Alt text: Scratchy blue line illustration of a bespectacled man wearing a jacket and tie from the shoulders up, against an indigo-to-orange gradient. Text surrounding his head reads: “What can you do if your ideas aren’t working?” “Start with what you know, then do something different.” “Chip Kidd on Jurassic Park.” The top right corner of the image is indigo with white text: “Spark and Fire Podcast.”"
6279,16606,3_1345119897458794498,https://pbs.twimg.com/media/EqrTa4RXYAInXX2.jpg,"ff-white page with a detailed illustration of a skull-headed body wearing a newsboy outfit and cap, carrying a newspaper down a cobblestone street. Text at top reads “The Antikamnia Calendar;” Date at right is 1899. Two Months of dates at top left, January and February, each contained in a rectangle."
6280,16607,3_1345119913447456769,https://pbs.twimg.com/media/EqrTbz1XAAEyFCB.jpg,"Tall, yellowed page with text and illustrations in black ink and colored pencil. Date at top is 1914, two black crows illustrated underneath, January calendar below spelled J-A-N-U-A-R-I, surrounded by illustrations of vines, and moon phases at each corner."
6281,16608,3_1345119938709749764,https://pbs.twimg.com/media/EqrTdR8XAAQ2oba.jpg,"A silver page with a photograph of 11 pink, blown out candles at center. A large white number on1 is printed the top right of the page. Small black text at top left, January dates and days of the week at bottom left"
6282,16609,3_1345119953473712132,https://pbs.twimg.com/media/EqrTeI8XMAQkuBS.jpg,"A cardboard page With hand written text “Plug” at top center with a rough silhouette of a lamp below, surrounded by other small black text, three stamps, and an illustration of an orange. Small January 1994 calendar on a white background at the bottom."
6283,16610,3_1342174586042011648,https://pbs.twimg.com/media/EqBcrMOXUAARynY.jpg,"A miniature sleigh made of painted tin, with red wire runners decorated in curls, and gray upholstered seat behind the tin front driver's seat."
6284,16611,3_1341841959946768384,https://pbs.twimg.com/media/Ep8uJzdXUAA-P7G.jpg,"Open book revealing a full-spread pattern of scrolling wrought iron metalwork printed in white on pale blue, resembling clouds in the sky."
6285,16612,3_1341841972819058691,https://pbs.twimg.com/media/Ep8uKjaW4AMc42A.jpg,"Asymmetrical large scale chevron with uneven bands of color, in shades of orange and pink, with purple, blue, green and brown, meeting in the middle."
6286,16613,3_1341841988908408832,https://pbs.twimg.com/media/Ep8uLfWW4AAI7rX.jpg,"Closely woven olive green warp and weft, with a second pattern warp in groups of purple, green, and metallic yarn, floating in and out of the ground to form an interrupted vertical stripe."
6287,16614,3_1341054011131244548,https://pbs.twimg.com/media/EpxhhJYXMAQADj9.jpg,"A pair of upside-down ski-climbers, each made of a a flat piece of metal bent into three sharp peaks, attached to a flat piece of metal with thin edges on the sides. One climber has a red strap with clips."
6288,16615,3_1341055278641508352,https://pbs.twimg.com/media/Epxiq7OW8AADbdo.jpg,"A pair of Ice grips, one upside-down and one right-side up, each comprised of flat, articulated metal pieces with metal cleats. Each has a green strap with clips at one end and a beige strap at the other."
6289,16617,3_1228430306643824641,https://pbs.twimg.com/media/EQxC2vrUUAEJvJ1.jpg,A streamlined silver meat cutter
6290,16618,3_1338585954462937088,https://pbs.twimg.com/media/EpOc1V0XMAAixgi.jpg,Playing cards featuring pixelated artwork laid out on a fuzzy green surface in a solitaire formation.
6291,16620,3_1230170945475596288,https://pbs.twimg.com/media/ERJx9QoUUAAs4qM.jpg,"In this illustration, a young woman with red hair wearing a flowing black cowl and cape walks through a winter landscape, holding a bushel of holly. Text reads Decembre"
6292,16621,3_1333849612524859393,https://pbs.twimg.com/media/EoLJJ9JWMAEOeOW.jpg,"Zoom gallery view of smiling Cooper Hewitt educators and program participants, with the Giving Tuesday logo overlaid in white."
6293,16624,3_1329161826194612226,https://pbs.twimg.com/media/EnIho4NW4AIC8EZ.jpg,"Portrait of Hans Tan with arms crossed at left, Object image at right: ovoid vessel with dotted geometric pattern and vessel cover showing original floral decoration."
6294,16625,3_1328839616674279424,https://pbs.twimg.com/media/EnD8l0NWMAAWfQa.jpg,"Out of focus textile being dyed by hand, with a white house icon and ""play button"" graphic overlaid."
6295,16626,3_1324425672304005123,https://pbs.twimg.com/media/EmFOIcEWkAMcGV2.jpg,Hanging tapestry of abstract open weave construction in curving lines of white and shades of gray and light brown.
6296,16627,3_1324425709062885376,https://pbs.twimg.com/media/EmFOKlAWkAAzOMP.jpg,"Black and white photograph of a gallery space with abstract hangings on a black wall, and a hanging suspended in an open doorway."
6297,16628,3_1324084658817159179,https://pbs.twimg.com/media/EmAX-11XUAsoh-a.jpg,An ombre that begins in a deep gray at the top and gradates into terra cotta at the bottom.
6298,16629,3_1228066219980292096,https://pbs.twimg.com/media/EQr3uHKVAAAFtHJ.jpg,Illustration of a giant ghoul with glowing orange eyes wearing a flowing robe
6299,16630,3_1322567864403005440,https://pbs.twimg.com/media/Elq0dyUWkAA_3in.jpg,"Red, purple and teal striped graphic made up of the letters NDM, with a white square containing text ""National Design Month"" overlaid."
6300,16631,3_1322229388184817664,https://pbs.twimg.com/media/ElmAn4JWkAAiSPo.jpg,Poster featuring bold black text “Tannhäuser” above a convex tv screen blurred with static showing a man crying onto an open book below.
6301,16632,3_1322229388197482497,https://pbs.twimg.com/media/ElmAn4MX0AEOD_l.jpg,"Poster featuring a photo-illustration of a propeller airplane flying over a papier mache newsprint globe. Overlaid, an arrow points down above text “( De ja vu )”"
6302,16633,3_1230594738262355969,https://pbs.twimg.com/media/ERPzZPyXsAE779I.jpg,"Diptych. Tp engraving shows viewers on a rainy day holding observers watching a large marble block being lifted by a construction machine. Below, visitors in fancy old fashioned clothing mingle around the head of the Lady Liberty statue before the statue was constructed"
6303,16634,3_1230594747229556736,https://pbs.twimg.com/media/ERPzZxMUUAAw7Rr.jpg,"Engraving shows lady liberty above the Hudson River, beams of sunshine shining from the pointed tips of her crown"
6304,16635,3_1321218747106033664,https://pbs.twimg.com/media/ElXpc0vXgAAt25e.jpg,Screen shot of a Zoom call with the competition finalists and judges.
6305,16636,3_1316047164238331908,https://pbs.twimg.com/media/EkOJ7FQWAAQLSha.jpg,"A white square surrounding the words National Design Month, overlaid on a background of purple, red, and teal stripes."
6306,16637,3_1316025332223238145,https://pbs.twimg.com/media/EkN2ESqU4AEqqFB.jpg,Stainless steel watch with a clear face that reveals the inner workings.
6307,16638,3_1315823163792650240,https://pbs.twimg.com/media/EkK-MikXcAAdaMB.jpg,Side view of blue utensils fit together in a holder.
6308,16639,3_1315821850845474819,https://pbs.twimg.com/media/EkK9AHdXcAMtxhK.jpg,Brushed metal utensils with blue handles in slightly varied shades.
6309,16640,3_1315821268436955136,https://pbs.twimg.com/media/EkK8eN0WsAAFdrp.jpg,Silver utensils with organic forms. The forks and spoons and curves and the knife has a wiggly handle.
6310,16641,3_1315817017228906496,https://pbs.twimg.com/media/EkK4mw1X0AAWvhU.jpg,A silver fork with a fin and a tail.
6311,16642,3_1315817046282829825,https://pbs.twimg.com/media/EkK4odEXgAELxaw.jpg,An angular wooden fork
6312,16643,3_1315817209701298177,https://pbs.twimg.com/media/EkK4x92XcAE-2Rf.jpg,"A colorful, matte metal cutlery set"
6313,16644,3_1313557399748464648,https://pbs.twimg.com/media/EjqxftwX0AgIqb-.jpg,Book open to an interior spread featuring a wheel of color chips at center and a scale of gray chips at right.
6314,16657,3_1311824961754009602,https://pbs.twimg.com/media/EjSJ2jTWkAIbd14.jpg,Tile of nine project photographs.
6315,16668,3_1310713645953843201,https://pbs.twimg.com/media/EjCXHdVWAAEH27n.jpg,"A lace-like, white-on-white textile, patterned with rows of zig-zags and other geometric shapes, including a bird."
6316,16669,3_1309159876346736642,https://pbs.twimg.com/media/EisR-KfXcAITXqu.jpg,A young boy at a table full of art supplies.
6317,16670,3_1308784829362778112,https://pbs.twimg.com/media/Eim83jmWsAAr8lf.jpg,"Three black and white headshots, with text on the left side: ""Rebellion in Design: Developing a Blueprint for the Future."""
6318,16671,3_1308776259355369474,https://pbs.twimg.com/media/Eim1Et1XYAINiaZ.jpg,"A white surface covered with markers and colorful, marked-up sticky notes."
6319,16672,3_1308492156689174529,https://pbs.twimg.com/media/Eiiyrw7X0AEpe4U.jpg,"Black headcovering made of stretchy mesh fabric, featuring the Nike Swoosh at the temple, modeled on a person in profile."
6320,16673,3_1306233859474886656,https://pbs.twimg.com/media/EiCsxkOWkAA_qIP.jpg,"A tan, rectangular cloth, covered in faint, black handwritten Japanese characters, with randomly placed white patches."
6321,16674,3_1305908036352061445,https://pbs.twimg.com/media/Eh-EcKgXsAUXzo0.jpg,"A long green table covered in various seeds, seed packets, jars, and books."
6322,16675,3_1305907466337746945,https://pbs.twimg.com/media/Eh-D6_CXgAEqp5a.jpg,Overhead photo of a full table surrounded by people filling their plates.
6323,16676,3_1235689745876840449,https://pbs.twimg.com/media/ESYNRuOU8AE7rmM.jpg,Textile with pattern of red barn on roiling landscape where trees with brown leaves grow
6324,16677,3_1304198384841109504,https://pbs.twimg.com/media/EhlxhWUXsAArAEu.jpg,"Four tan index cards, with handwritten notes, each feature different colored embroidery floss looped to the top."
